1.13E-02	0.902	1.72E-02
1.03E-02	0.926	6.22E-03
9.54E-03	0.943	3.66E-03
8.86E-03	0.955	3.54E-03
8.27E-03	0.963	4.07E-03
7.75E-03	0.968	4.38E-03
7.29E-03	0.973	4.42E-03
6.89E-03	0.978	4.31E-03
6.20E-03	0.982	3.77E-03
5.64E-03	0.987	3.45E-03
5.17E-03	0.989	3.50E-03
4.77E-03	0.992	3.11E-03
4.43E-03	0.994	2.70E-03
4.13E-03	0.996	2.32E-03
3.54E-03	1.001	1.68E-03
3.35E-03	1.007	8.23E-03
3.10E-03	0.998	8.82E-03
2.48E-03	0.997	4.57E-03
2.07E-03	0.997	2.69E-03
1.68E-03	0.998	1.42E-03
1.55E-03	0.997	1.08E-03
1.24E-03	0.998	5.23E-04
8.27E-04	0.999	1.21E-04
6.20E-04	1.001	4.72E-05
4.96E-04	1.001	2.40E-05
4.13E-04	1.001	1.43E-05
3.54E-04	1.003	1.72E-05
3.44E-04	1.003	3.24E-05
3.10E-04	1.003	3.57E-05
2.76E-04	1.001	2.21E-05
2.48E-04	1.001	1.52E-05
2.07E-04	1.002	8.36E-06
1.55E-04	1	2.92E-06
1.24E-04	0.999	1.29E-06
