2.480	2.888	0
2.254	2.890875	0
2.066	2.894	0
1.907	2.897375	0
1.771	2.901	0
1.653	2.904813	0
1.550	2.909	0
1.459	2.913812	0
1.378	2.919	0
1.305	2.924313	0
1.240	2.93	0
1.181	2.936313	0
1.127	2.943	0
1.078	2.949813	0
1.033	2.957	0
0.9919	2.964813	0
0.9537	2.973	0
0.9184	2.98125	0
0.8856	2.99	0
0.8551	2.999687	0
0.8266	3.01	0
0.7999	3.02075	0
0.7749	3.032	0
0.7514	3.04375	0
0.7293	3.056	0
0.7085	3.068625	0
0.6888	3.082	0
0.6702	3.096563	0
0.6525	3.112	0
0.6358	3.128	0
0.6199	3.145	0
0.6048	3.163437	0
0.5904	3.183	0
0.5767	3.203375	0
0.5636	3.225	0
0.5510	3.248125	0
0.5391	3.273	0
0.5276	3.301328	0
0.5166	3.329	0
0.5061	3.351563	0
0.4959	3.37175	0
0.4862	3.3905	0
0.4769	3.40875	0
0.4679	3.427438	0
0.4592	3.4475	0
0.4509	3.469875	.003312
0.4428	3.4955	0
0.4350	3.525312	.023411
0.4275	3.56025	.053
0.4203	3.60125	.08036
0.4133	3.64925	.102417
0.4065	3.705188	.110672
0.3999	3.77	.113
0.3936	3.845047	.113161
0.3875	3.93	.115
0.3815	4.029375	.12125
0.3757	4.13	.139
0.3701	4.21625	.181187
0.3647	4.3	.233
0.3594	4.385625	.277813
0.3542	4.48	.334
0.3493	4.594375	.41825
0.3444	4.72	.519
0.3397	4.845	.612813
0.3351	4.99	.752
0.3306	5.209374	.987438
0.3263	5.39	1.3
0.3220	5.421875	1.737999
0.3179	5.35	2.15
0.3139	5.160625	2.36125
0.3100	4.92	2.49
0.3061	4.690624	2.609375
0.3024	4.47	2.68
0.2988	4.268124	2.67375
0.2952	4.11	2.63
0.2917	4.035625	2.571875
0.2883	4.01	2.52
0.2850	4.01	2.50625
0.2818	4.04	2.52
0.2786	4.109375	2.54625
0.2755	4.18	2.63
0.2725	4.225	2.828751
0.2695	4.22	3.09
0.2666	4.122499	3.403751
0.2638	3.96	3.7
0.2610	3.73875	3.896876
0.2583	3.48	4.02
0.2556	3.197501	4.055624
0.2530	2.92	4.04
0.2505	2.685001	4.001875
0.2480	2.48	3.95
0.2455	2.316874	3.9125
0.2431	2.16	3.86
0.2407	1.959999	3.764999
0.2384	1.77	3.65
0.2362	1.63625	3.529375
0.2339	1.53	3.4
0.2317	1.43	3.258751
0.2296	1.36	3.12
0.2275	1.349375	2.996251
0.2254	1.36	2.89
0.2234	1.370625	2.80625
0.2214	1.36	2.75
